Grid_ID,Ag/NonAg_m,agri_class
658738,1.000000000000000,1
780412,1.000000000000000,1
648582,1.000000000000000,1
951655,1.000000000000000,1
434320,1.000000000000000,1
205747,1.000000000000000,1
887809,0.988800000000000,1
878651,0.955200000000000,1
409039,1.000000000000000,1
838328,1.000000000000000,1
924187,1.000000000000000,1
991493,1.000000000000000,1
607879,1.000000000000000,1
441552,1.000000000000000,1
70053,0.451200000000000,0
614247,0.401600000000000,0
771401,1.000000000000000,1
795625,1.000000000000000,1
980587,1.000000000000000,1
635065,1.000000000000000,1
31313,1.000000000000000,1
241805,0.948800000000000,1
262721,0.956800000000000,1
153080,0.964800000000000,1
88837,0.950400000000000,1
650432,1.000000000000000,1
836631,0.964800000000000,1
24372,0.964800000000000,1
754540,1.000000000000000,1
181307,0.728000000000000,1
28783,1.000000000000000,1
631797,1.000000000000000,1
369914,1.000000000000000,1
434754,1.000000000000000,1
537333,1.000000000000000,1
592988,1.000000000000000,1
109207,1.000000000000000,1
530015,0.902400000000000,1
716659,1.000000000000000,1
592901,1.000000000000000,1
372359,0.960000000000000,1
150305,0.702400000000000,1
842099,1.000000000000000,1
650086,1.000000000000000,1
108284,1.000000000000000,1
521192,1.000000000000000,1
355223,1.000000000000000,1
199092,1.000000000000000,1
146431,1.000000000000000,1
780828,0.972800000000000,1
332221,0.988800000000000,1
628888,1.000000000000000,1
385353,1.000000000000000,1
532913,1.000000000000000,1
385532,1.000000000000000,1
786272,1.000000000000000,1
198790,1.000000000000000,1
967154,1.000000000000000,1
928822,1.000000000000000,1
749319,1.000000000000000,1
493982,1.000000000000000,1
864020,1.000000000000000,1
795262,1.000000000000000,1
646745,1.000000000000000,1
619375,1.000000000000000,1
212705,1.000000000000000,1
650126,1.000000000000000,1
346292,1.000000000000000,1
303565,1.000000000000000,1
411221,1.000000000000000,1
812810,1.000000000000000,1
119293,1.000000000000000,1
450907,1.000000000000000,1
93571,1.000000000000000,1
735386,1.000000000000000,1
67923,0.950400000000000,1
77014,0.984000000000000,1
486150,1.000000000000000,1
246192,1.000000000000000,1
877761,1.000000000000000,1
597222,1.000000000000000,1
714547,1.000000000000000,1
640550,1.000000000000000,1
477944,1.000000000000000,1
143878,0.772800000000000,1
298401,0.689600000000000,1
371410,1.000000000000000,1
550637,1.000000000000000,1
627090,1.000000000000000,1
843688,0.616000000000000,1
606486,0.904000000000000,1
865388,0.862400000000000,1
852476,1.000000000000000,1
782881,1.000000000000000,1
286060,1.000000000000000,1
754269,1.000000000000000,1
880275,1.000000000000000,1
872068,1.000000000000000,1
761071,1.000000000000000,1
453152,1.000000000000000,1
961587,1.000000000000000,1
925682,1.000000000000000,1
981719,1.000000000000000,1
449453,1.000000000000000,1
881707,1.000000000000000,1
653943,1.000000000000000,1
824378,1.000000000000000,1
841834,1.000000000000000,1
886455,1.000000000000000,1
40542,0.934400000000000,1
696148,1.000000000000000,1
316974,1.000000000000000,1
828301,1.000000000000000,1
896111,1.000000000000000,1
703952,1.000000000000000,1
477130,1.000000000000000,1
952371,1.000000000000000,1
722111,1.000000000000000,1
344037,1.000000000000000,1
968348,1.000000000000000,1
235687,1.000000000000000,1
534853,1.000000000000000,1
491844,1.000000000000000,1
851098,1.000000000000000,1
623589,1.000000000000000,1
741403,1.000000000000000,1
189506,1.000000000000000,1
125499,1.000000000000000,1
791249,1.000000000000000,1
934149,1.000000000000000,1
95234,1.000000000000000,1
4514,0.921600000000000,1
4569,0.995200000000000,1
668400,1.000000000000000,1
