agri_class,DEM_mean,Slope_mean,sand_pct,clay_pct,bd_gcm3,SOC_mean
1,256.94444444444446,3.619013087617026,36.42,29.94,1.5,28.995742374550268
1,255.046875,3.396778706461191,36.34,29.95,1.51,28.84162059203776
0,254.91666666666663,4.317088199986352,36.96,29.54,1.51,27.999469668377213
0,253.625,5.841073503096898,39.98,27.14,1.54,27.037820571854983
0,254.5,4.010673561133445,40.8,26.53,1.54,28.790981984454145
0,256.63888888888886,6.113460789952014,41.73,27.0,1.55,28.76597944833213
0,253.125,10.22099731117487,39.13,29.08,1.51,27.71201580038672
0,258.1111111111111,4.549381006922988,40.0,28.82,1.51,24.00708378332344
0,256.3125,3.589145228266716,40.96,26.39,1.51,29.82235858523932
0,251.29166666666663,2.500180402563678,19.85,14.56,0.76,13.440212089900022
1,251.125,3.679404265350766,38.62,30.12,1.51,27.782645531862784
1,252.11111111111111,3.0607371462716,37.78,29.01,1.51,27.000000000000004
1,248.43055555555557,2.515571721725994,38.42,30.02,1.49,29.094341874348373
1,246.171875,2.533668744377792,37.94,30.52,1.47,27.999687325630354
0,242.25,2.381658298894763,37.21,30.34,1.46,29.003872643041426
1,244.04166666666663,2.341181536515554,36.65,26.5,1.45,30.946060409114807
1,245.28125,2.487890728749335,36.79,26.5,1.47,29.000000000000004
1,245.68055555555557,2.015856088035636,36.69,28.39,1.47,30.99348270231936
1,245.22222222222223,2.177517298195097,36.06,27.21,1.47,31.712141797420315
0,243.140625,2.843796911649406,35.89,26.96,1.47,33.28277018417575
1,244.98611111111111,2.589676084617774,35.91,26.75,1.46,35.645585144231376
1,246.28125,3.29425610601902,35.87,26.96,1.46,38.17454152150056
0,253.68055555555557,4.88759389354123,36.18,26.75,1.48,38.99407861950797
1,242.77777777777777,1.73562125944429,40.26,26.25,1.52,27.751206049854822
1,241.80555555555557,2.054784566164017,40.05,26.79,1.52,31.00307369880796
1,251.0,2.356606501154602,31.39,25.94,1.45,32.58659666632744
1,249.98611111111111,3.782532453536987,31.53,26.07,1.45,31.6576450977668
1,252.75,2.284284276887774,31.93,26.12,1.45,33.0
1,254.72222222222223,3.337394392324819,32.54,27.32,1.46,31.195074982671535
1,254.703125,2.227247156202793,32.29,27.19,1.45,30.99794958247895
1,254.33333333333331,2.623974627918667,33.04,27.74,1.46,31.000000000000004
1,252.875,3.41653765572442,34.94,27.22,1.48,31.639059611177544
1,254.8125,3.080532567575574,34.69,28.76,1.48,33.574552616574366
1,254.78125,2.421321775764227,34.23,29.02,1.46,30.012138980873846
0,257.671875,3.22048151306808,2.48,2.11,0.11,2.182780997253337
1,253.44444444444443,2.105023864242765,33.47,26.92,1.47,30.77248754939272
1,255.15625,2.519848916679621,36.16,26.07,1.47,31.997440528658167
1,255.95833333333331,5.106575332581998,36.67,25.96,1.47,31.982277139736794
1,255.65277777777777,4.75066258923875,35.44,25.39,1.45,30.012199263365265
1,255.69444444444443,3.243515455060535,35.88,25.83,1.47,30.69383478050846
1,255.3125,4.79521563090384,38.65,24.79,1.5,29.101804232658576
0,263.9375,7.364638825878502,39.88,27.86,1.5,29.7693304777114
1,256.375,2.586143369786441,42.03,27.41,1.5,28.389275508072753
1,259.56944444444446,3.772845051354832,43.37,26.12,1.51,29.179631423038156
1,258.921875,3.925815688446164,40.99,26.54,1.5,29.876074371578564
1,257.34375,3.042245852760971,40.74,26.47,1.49,33.19953595553115
1,260.02777777777777,3.85157508485847,40.95,26.76,1.5,30.990791948508143
1,259.796875,2.956588069908321,40.41,26.56,1.5,28.630675302324896
1,263.796875,6.17287115752697,39.89,27.7,1.44,30.996482477144983
1,260.28125,3.220267090946436,39.3,29.02,1.46,27.99865288072028
1,258.06944444444446,6.035440039303568,39.87,28.9,1.45,28.000000000000004
0,259.47222222222223,3.499144058260653,39.96,27.85,1.47,30.72085343564735
0,256.375,3.513328169782957,13.0,10.0,0.51,10.320890806266522
1,254.09375,3.033575877547264,22.05,18.43,0.9,18.72669534379092
0,256.38888888888886,2.976035758025116,36.94,29.85,1.51,27.067426853766403
0,255.18055555555557,3.715619881947835,36.19,29.67,1.51,28.28974576737976
0,255.52777777777777,4.568868653641808,37.02,29.49,1.51,27.100668830316472
0,256.71875,4.711137482896448,37.11,27.56,1.53,27.974556078739027
0,259.5625,4.092665985226631,41.04,26.4,1.54,29.15345460763901
0,256.45833333333326,5.41348080833753,41.0,26.61,1.55,28.236058707767224
1,257.046875,4.246027582325042,40.92,28.15,1.54,26.35706589374677
1,260.03125,4.082337356172502,38.25,30.89,1.51,25.478286189726514
1,256.8611111111111,4.638028370009528,39.55,29.15,1.51,24.0
0,257.01388888888886,2.626264481080903,0.2,0.14,0.01,0.146820913436458
0,254.0625,4.624826201237738,40.35,27.92,1.52,29.988519394960637
0,252.80555555555557,5.96376401765479,40.18,29.48,1.52,29.99850297978209
0,251.8125,9.187710337340832,40.52,30.23,1.52,29.03227175922196
0,249.046875,4.73715266212821,17.69,13.61,0.68,11.512028736551644
1,250.609375,4.649184746667744,38.32,29.47,1.52,27.00214026233224
1,251.703125,4.247954534366727,38.39,30.0,1.51,26.941133896996813
1,246.47222222222223,3.735008330808745,38.64,28.79,1.5,27.412234318160007
1,251.41666666666663,2.534988401664628,38.78,30.16,1.49,30.97799719399715
1,250.546875,3.681976743973792,38.49,30.39,1.48,29.370864361963875
1,246.0625,3.177250076085329,38.11,30.3,1.48,28.467820303625984
1,243.02777777777777,1.912906739446852,37.73,29.93,1.48,29.39759457756006
1,243.34375,2.280815287493169,37.33,29.58,1.45,32.40404359104515
1,244.80555555555557,3.23921435740259,36.63,26.54,1.45,30.999341976725084
1,244.77777777777777,1.943253965013557,36.24,27.86,1.47,32.28492464681548
1,243.96875,1.900700950995088,35.94,26.7,1.47,32.83223677349107
1,244.73611111111111,2.21705522802141,35.54,27.15,1.46,36.126403994862486
1,246.4375,2.323555178940296,35.08,27.24,1.49,31.009011331068095
1,242.05555555555557,1.611707446290486,39.77,27.01,1.52,31.0
1,251.33333333333331,3.943344424168269,31.26,25.78,1.45,31.7965325857101
1,251.5308641975309,3.063032776485255,31.33,25.89,1.45,29.694599390260695
1,253.63888888888889,4.008019589715534,32.17,25.95,1.45,32.91447120576919
1,253.09722222222223,4.049775854580933,33.43,28.15,1.47,29.8465863774736
1,254.72222222222223,2.966627054744297,35.12,26.79,1.48,30.549020185919
1,253.19444444444443,3.30605832570129,35.31,27.71,1.47,33.25292545716288
1,254.79166666666663,3.781386584043503,34.8,28.67,1.48,33.992270054406944
1,254.51388888888889,2.594440356724792,33.98,29.1,1.48,34.86377679398389
1,254.25,3.022984732356337,32.28,30.45,1.47,32.0
1,253.72222222222223,3.142271689242787,33.68,26.31,1.46,28.839064720166025
1,254.97222222222223,3.950427770614624,34.28,25.33,1.44,30.44034084540292
1,254.77777777777777,3.028352914585008,36.58,26.21,1.46,32.0
1,253.09722222222223,3.283897823757596,36.34,25.57,1.46,31.337413416157215
1,252.36111111111111,4.443080708384514,35.47,25.34,1.45,30.55600854642016
1,254.875,3.659632374842962,36.44,26.55,1.47,28.911649484384466
1,255.05555555555557,2.170013155374262,36.88,25.13,1.48,28.024092958616563
1,254.20833333333331,3.654329980413119,38.41,24.89,1.5,29.01702641312549
1,256.375,5.199527883695232,40.79,27.56,1.49,30.298038515885185
1,258.0,4.32473118879177,42.29,27.55,1.49,28.549689560194775
1,257.44444444444446,2.568134961856736,42.07,27.55,1.5,28.38650643222529
1,256.1481481481481,5.24647308131795,41.08,26.21,1.5,27.13864814975863
1,257.7916666666667,4.228147266639604,40.48,25.26,1.48,27.291150283528182
1,257.01388888888886,2.803760728074445,40.62,25.38,1.49,32.992703266513054
1,260.12345679012344,3.456428434377835,41.2,25.09,1.5,30.043866226555394
1,261.52777777777777,5.65455273207691,39.58,29.69,1.46,28.981522853751468
1,258.43055555555554,3.096315598322286,38.42,29.25,1.46,28.981522853751
0,254.04166666666663,7.602260207136472,36.44,29.7,1.51,27.018477146247296
0,255.5432098765432,4.829476087181656,35.99,29.69,1.51,27.299451328307285
0,256.6666666666667,5.189267864197862,37.02,29.51,1.51,27.089562159320128
0,256.13580246913574,4.964726320755336,2.17,1.5,0.09,1.507140627709231
0,257.88888888888886,3.618282671603891,36.84,24.32,1.38,26.995315257456426
0,257.7916666666667,3.324643428954813,41.09,26.48,1.54,29.165653871004444
1,257.52777777777777,5.054398480388854,41.33,28.79,1.53,26.88742551922597
1,254.33333333333331,5.342337157163356,39.75,30.38,1.52,26.00659755873889
1,253.48611111111111,5.340696184171572,39.48,30.59,1.52,25.505804335540528
1,257.01388888888886,4.415931672685679,38.89,30.86,1.5,25.98986569332304
1,256.875,4.303478870126936,37.99,31.23,1.49,26.32718758603237
0,255.81944444444443,4.148969632883867,40.72,28.75,1.52,30.0
0,249.16049382716048,4.396160964612608,40.14,29.91,1.52,30.000000000000004
1,251.41975308641972,3.902656915747089,40.24,30.61,1.52,28.980458164046077
0,250.9753086419753,5.246465589529202,19.32,14.51,0.75,13.350473184569656
1,251.73611111111111,4.607859322594272,38.68,29.48,1.51,27.809322588090655
1,250.23611111111111,3.913743430541621,38.38,30.0,1.51,26.95216608326546
1,250.87654320987653,5.035921893002074,38.19,29.49,1.5,26.984029909150447
0,247.01388888888889,3.185637204183473,38.9,29.46,1.5,28.444161357033256
1,244.14814814814812,3.500047212765541,36.55,27.2,1.45,31.0
1,245.43055555555557,2.221185364656978,36.09,27.86,1.47,33.537682401176774
1,244.01388888888889,2.061720506184631,35.26,27.57,1.47,36.41159109143712
1,245.11111111111111,2.374187253415585,26.36,20.36,1.11,20.873621135276913
0,247.84722222222223,2.430594085819191,40.23,26.3,1.46,38.7245310585312
0,249.88888888888889,2.596301499340269,40.19,26.73,1.48,36.249110356174135
1,241.33333333333331,2.818687313868676,41.09,26.46,1.53,27.895108322482145
1,240.72222222222223,2.654316753149033,20.91,13.53,0.77,13.607493922975303
0,240.641975308642,3.070610445958597,0.0,0.0,0.0,0.0
0,241.95833333333331,2.540617509848542,15.01,10.07,0.56,11.778099146966824
0,253.93055555555557,2.926950991153717,7.48,6.0,0.34,7.24032240960696
1,250.66666666666663,4.896006017923356,32.58,25.9,1.45,32.00057765524616
1,254.06944444444443,3.089562985632154,32.66,27.28,1.46,31.005162569771187
1,253.296875,2.270758216269314,32.54,27.64,1.46,31.74910402990136
1,256.33333333333326,3.525961106850041,33.34,27.18,1.46,31.288365478491816
1,254.484375,4.005223650485277,35.09,27.1,1.47,30.77058957704476
1,253.546875,3.135345027782023,34.95,28.62,1.47,33.25768677336162
1,254.79166666666663,4.607721756729816,34.25,28.59,1.48,34.00322010344743
1,255.859375,4.108853293582797,33.92,28.97,1.47,33.89220552788652
1,254.58333333333331,4.450542032718658,33.36,29.4,1.47,31.040155564474567
1,255.21875,2.869481965899467,32.25,30.17,1.46,32.0
1,251.5625,4.035363256931305,33.82,26.6,1.46,31.415245142333465
1,253.18055555555557,2.51864019036293,34.68,26.04,1.47,31.91780261416437
1,251.328125,4.961960473097862,36.47,25.83,1.45,30.024755029122836
1,255.453125,2.533234386704862,36.34,26.7,1.48,28.997812880412816
1,254.9375,3.230988676659763,37.26,25.19,1.48,28.999791478912787
1,259.234375,5.355702560395002,41.77,27.07,1.49,29.0
1,257.97222222222223,3.257441328631507,41.63,27.09,1.5,28.110526568436978
1,256.640625,4.391034527681768,40.53,26.24,1.51,28.984022984159537
1,258.59375,4.268635660409929,41.01,25.57,1.5,30.02475502912047
1,259.46875,3.293840393424034,40.5,26.09,1.5,30.075783853459416
1,258.53125,10.005321571603416,40.71,27.77,1.46,30.505794929031712
1,259.02777777777777,3.32541078577439,38.09,30.04,1.45,29.631097470352696
1,258.796875,4.679808026179672,38.97,29.43,1.45,28.433504305062847
1,259.0625,3.246334034018219,38.52,29.22,1.46,30.916977141325585
1,254.03125,5.58587684109807,38.5,29.08,1.46,30.995990391189952
1,255.27777777777777,3.975216262870365,36.55,29.21,1.44,29.25734912631613
1,256.25,3.674092122353613,36.47,30.29,1.47,30.888070923504856
0,256.015625,4.09595253970474,27.56,23.6,1.2,21.300937721970183
0,258.203125,3.378351715393364,41.51,27.22,1.54,28.351962004732098
1,254.90625,4.480717149563134,39.68,30.94,1.51,26.348226717149853
1,257.53125,5.440482803620398,39.18,30.58,1.51,26.017895269791147
0,255.43055555555557,4.849954225950772,39.84,29.24,1.51,26.04420999904345
0,253.40625,6.336613865569234,3.33,2.37,0.12,2.466200641738896
1,252.75,4.443078782409432,39.91,30.72,1.52,27.149189405714925
0,251.5,2.976111613214016,38.9,29.42,1.53,30.000000000000004
1,251.1875,4.450316638685763,39.48,29.72,1.5,27.824558068103727
1,247.90625,3.307658025994897,38.11,28.95,1.5,29.692337047734654
1,247.890625,2.82381806243211,37.94,28.82,1.49,29.13291526542255
1,251.5625,4.256165067665279,38.48,29.1,1.49,28.72210065850276
1,247.953125,2.57660819683224,39.28,30.18,1.49,29.911892889225864
1,242.734375,2.887080678716302,38.43,29.99,1.5,28.98696889940905
1,244.375,2.916877157986164,38.13,29.23,1.5,29.819587681853317
1,244.98611111111111,2.557285058829519,36.29,27.69,1.44,31.0
1,242.65625,3.314185257069767,35.58,27.87,1.47,32.074265087366314
1,245.125,2.048853423446417,35.22,27.89,1.47,32.031165957166344
0,244.33333333333331,2.039859267572562,36.95,26.62,1.51,32.97855505715074
0,249.75,2.414347155950963,40.72,26.5,1.45,38.99398441201902
0,251.046875,4.301267475821078,41.55,26.63,1.5,33.539816789653685
0,240.80555555555557,3.001644470625453,0.0,0.0,0.0,0.0
0,242.046875,2.582922320812941,14.99,10.14,0.56,11.4191450231514
0,253.63888888888889,2.615441113710403,6.88,5.49,0.31,6.65715349929371
1,256.265625,3.099409005604684,35.73,26.69,1.47,31.961847814535613
1,255.88888888888889,3.437443845801883,35.61,27.39,1.47,32.32149078094223
1,257.078125,3.131798222661018,32.61,29.9,1.47,31.11737052421668
1,254.40625,3.279625765047967,34.16,26.51,1.46,31.322330250975146
1,254.04166666666663,2.972041007545259,34.62,26.13,1.47,31.917802614164252
1,253.828125,2.768478614278138,35.78,26.54,1.45,30.468654880898065
1,252.13888888888889,4.286329136126572,36.48,25.68,1.45,30.534978568681215
1,253.140625,2.363613964058459,35.63,26.01,1.45,30.07227279649328
1,251.91666666666663,3.093908942408032,35.12,26.32,1.46,27.343566545938344
0,255.63888888888889,3.647981773647997,6.47,4.82,0.26,5.349247320052624
1,255.77777777777777,3.183841422200203,39.58,27.21,1.5,28.166865514707265
1,259.34722222222223,4.943329550325872,41.36,27.03,1.5,29.191020069906177
1,259.0,4.111680812202394,41.18,26.77,1.51,28.36746794032648
1,256.84375,3.588755631819367,41.4,25.02,1.51,29.0
1,259.578125,3.876182862557471,41.08,25.62,1.5,29.03103291199772
1,260.359375,2.928393997251987,40.52,26.42,1.49,30.039143382310957
1,260.0625,2.682609674520791,41.16,26.89,1.48,30.0
1,258.796875,2.999576642177999,39.19,28.24,1.46,30.000000000000004
1,257.3125,3.733323941938579,38.55,29.01,1.46,30.031032911997823
1,256.1666666666667,3.970527834362454,38.57,28.9,1.46,32.51704466955434
1,255.328125,4.526022225618362,37.16,29.55,1.5,27.963293166744695
0,252.4375,3.470992849208415,29.65,26.0,1.25,22.27823240277341
0,256.90625,3.834477936848998,2.15,1.53,0.09,1.536735059804935
1,256.56944444444446,4.081720923384032,39.69,30.79,1.51,25.828678984046817
1,255.15625,4.995581944473088,38.45,30.33,1.49,26.98598795491858
1,256.484375,4.371621027588845,38.07,31.17,1.49,25.731817966606314
0,255.046875,7.002275586128236,39.54,30.07,1.52,25.097599049858545
0,251.921875,3.617588136345148,40.41,29.09,1.52,30.0
0,250.71875,4.050165377557278,39.04,28.98,1.47,25.476316048175622
1,250.58333333333331,4.281906028588613,39.53,29.63,1.53,26.520882624996908
1,250.328125,3.672879751771688,39.59,28.91,1.52,27.30964222801293
1,252.0625,2.239742475561798,39.58,28.97,1.52,29.722323362784916
1,250.5,5.300843837670982,39.19,29.34,1.52,29.753329562336692
1,249.953125,4.030268577858806,38.74,29.32,1.51,27.000000000000004
1,244.296875,2.467615193687379,39.2,29.23,1.49,30.44592099940601
1,242.953125,1.851301848888397,38.73,28.93,1.5,29.968967088001914
1,245.31944444444443,2.645262113875813,38.34,27.71,1.5,29.994401280405807
1,244.375,1.895470329560339,37.84,28.03,1.49,30.712275506636345
0,245.15625,2.348245342262089,37.91,27.86,1.45,31.14978081101035
1,243.56944444444443,2.506738117171659,37.24,27.94,1.44,31.996876902983686
1,244.31944444444443,2.435959189302392,36.03,28.38,1.46,31.69888658806576
0,244.078125,1.768110462464392,25.47,20.95,1.1,21.39874723176998
1,243.8125,2.036211779341102,36.98,26.89,1.5,33.00216950100105
1,243.25,2.383919560350478,38.48,26.78,1.5,33.031032911998295
0,248.4375,1.763374720700085,40.65,27.04,1.45,40.70247063689337
0,249.51388888888889,2.784576310879654,40.82,26.75,1.46,39.30854687319016
0,253.6875,6.80072254408151,41.58,26.64,1.5,33.86777553862393
1,243.0625,2.977655041217804,40.27,26.97,1.52,30.695738409238796
1,255.61111111111111,4.014257611499892,33.9,26.39,1.47,32.0
1,257.33333333333326,3.335466410550806,35.94,26.25,1.47,31.881441359148404
1,257.56944444444446,3.154809970822599,36.13,26.28,1.47,32.96268920512568
1,253.34722222222223,4.157739974558355,35.4,27.78,1.47,32.02769629653314
1,253.88888888888889,3.183984678652552,33.58,29.14,1.47,31.997621442347256
1,256.1111111111111,2.485616708795229,32.3,30.43,1.46,31.747254712714646
1,257.45833333333326,7.377770676381058,32.4,30.72,1.46,32.0
1,257.28395061728395,5.768709232777726,32.26,30.53,1.46,32.02311951082528
1,255.56944444444443,2.551220354106691,32.05,29.76,1.46,32.01657186228546
1,253.41666666666663,3.738913223147392,32.17,28.86,1.45,32.0
1,256.08333333333326,3.194336313340399,34.1,26.16,1.46,31.0
1,253.80555555555557,2.630480773746967,34.55,26.73,1.46,31.0
1,251.95061728395055,4.582822695190524,34.23,26.8,1.47,30.95797798402528
1,249.81944444444443,4.207739707496432,34.86,25.91,1.46,30.896756829502227
0,255.84722222222223,2.808550485306316,0.0,0.0,0.0,0.0
1,254.44444444444443,2.206553243928485,36.45,26.99,1.48,30.088350515616032
1,253.88888888888889,4.359240381805985,37.52,26.37,1.5,30.962689205125177
1,257.25,3.129237681627274,38.19,26.81,1.49,29.07705027057892
1,255.8148148148148,5.05918092492186,39.34,28.17,1.5,28.968915090118447
1,258.22222222222223,3.041558110879527,40.41,27.67,1.5,26.305460571341232
1,257.24691358024694,4.029923227098253,41.65,26.51,1.5,26.73749516321295
1,258.69135802469134,4.343767239723676,41.93,26.77,1.51,28.020509354424245
1,258.33333333333326,5.059905691279306,41.78,26.19,1.51,28.014420862210233
1,258.34722222222223,3.191242065694597,41.39,25.44,1.5,29.0
1,258.70833333333326,2.909409082598156,40.19,27.23,1.5,29.0
1,259.2098765432099,2.863025027292746,40.64,26.04,1.5,29.27945951827424
1,260.875,2.337993386718962,40.64,27.63,1.45,31.44294385481112
0,259.90277777777777,7.284804395503468,38.51,30.49,1.46,29.389420062361687
1,260.8611111111111,3.795232826636897,38.16,31.72,1.46,31.880495651285077
1,256.60493827160496,3.067986960028425,37.67,31.24,1.49,29.998231105432595
1,256.15277777777777,3.389122068054146,37.46,31.95,1.5,29.356026875798776
1,254.84722222222223,3.926420168744193,37.11,31.16,1.5,29.580600220611597
1,254.4567901234568,5.626867846206382,35.85,30.03,1.51,28.65488759826283
0,259.125,4.23709180040492,40.93,27.89,1.52,27.82694102716256
0,255.66666666666663,4.274722157253162,39.51,30.32,1.5,26.868843824420445
0,256.05555555555554,3.684055762986342,38.48,30.95,1.49,25.73988993923133
0,256.625,4.163524987796943,33.78,27.39,1.32,20.943544821503973
0,253.70370370370367,2.941225051879883,40.08,29.72,1.52,26.000730400664327
1,251.5,3.372291156815158,39.77,30.01,1.52,26.914769118353497
1,250.4074074074074,4.50884415117311,39.81,30.26,1.52,27.697594283568048
0,252.06944444444443,7.359815628164346,1.48,1.08,0.06,1.018285239361982
1,250.45833333333331,3.738119224707285,39.08,29.51,1.51,28.473674204312086
1,250.36111111111111,6.620275667144194,38.2,30.26,1.49,26.03731079487228
1,246.51851851851848,3.268176912525554,38.06,28.71,1.49,27.021340704023
1,248.97222222222223,2.901328521470229,39.08,28.11,1.49,28.899089702128272
1,244.59259259259255,2.367126180801863,39.54,28.41,1.5,31.0
1,244.40277777777777,1.722257060309251,39.62,28.5,1.5,30.462598143910295
1,244.03703703703704,2.454549545123253,38.86,27.43,1.5,30.394504106987227
1,244.73611111111111,1.868915605876181,38.27,27.65,1.49,31.32158819417163
1,245.0617283950617,3.968856054323691,38.74,28.79,1.45,31.0
1,244.38888888888889,3.320072068936295,38.83,29.05,1.45,31.96316578786065
1,244.22222222222223,1.986563722292582,36.71,28.27,1.44,30.705017402614136
1,244.5,2.022637219892608,34.86,28.84,1.49,31.02041893964356
1,243.88888888888889,2.426460917625162,34.9,28.66,1.49,31.38892971963456
1,245.34722222222223,2.866400175624424,34.69,28.69,1.47,31.605314120554564
0,250.25,3.65655163427194,40.84,27.31,1.47,37.28642115104995
0,247.06944444444443,3.780390052331819,41.34,26.66,1.49,34.899146752436096
1,243.06944444444443,1.868720173835754,41.14,27.31,1.53,27.0
1,242.61111111111111,2.34573750032319,20.81,13.84,0.77,13.61681243538822
0,242.23456790123453,2.911218699849682,0.0,0.0,0.0,0.0
1,192.47222222222223,3.161056087460629,40.64,26.9,1.52,30.69573840923876
1,252.828125,3.53916775714606,31.6,25.57,1.46,29.513513111551628
0,252.94444444444443,3.564616550174025,31.97,25.75,1.45,30.965771855102325
1,251.98611111111111,3.349413868453768,32.81,26.25,1.46,30.00101713588178
1,251.21875,3.344884285703301,32.71,27.28,1.46,30.91947017188252
1,255.03125,5.89123664982617,33.12,27.38,1.46,30.265362450329462
1,254.40277777777777,3.992041369279226,33.6,27.65,1.46,30.71720335217337
1,253.95833333333331,4.304822910163137,35.29,26.69,1.47,31.487097196314913
1,255.640625,2.719032884575427,35.84,26.3,1.47,31.468674418805552
1,257.375,2.681330083869398,35.71,26.43,1.47,31.675088379612934
1,254.80555555555557,4.149334840476513,35.51,26.83,1.47,31.380641420347008
1,255.765625,3.825167283415794,35.69,27.18,1.47,31.753545452365312
1,255.84722222222223,4.044369620581468,34.02,28.95,1.47,32.0
1,251.75,2.772404659539461,32.09,29.85,1.46,32.0
1,253.30555555555557,3.504114930828413,33.38,26.22,1.45,31.02492249451197
1,253.21875,2.802727835252881,34.57,26.51,1.47,30.834523009452088
1,256.296875,3.834350856021047,34.45,26.72,1.48,30.14804279304775
1,254.703125,2.660120444372296,34.8,26.88,1.45,30.764896201276567
1,255.69444444444443,3.426104980210463,39.22,28.04,1.5,28.20318074531439
1,257.75,4.131379349157214,41.2,25.71,1.51,28.19509440948445
1,258.46875,4.19639533944428,40.76,25.32,1.5,29.95641132224379
1,261.0416666666667,2.296750720176432,41.36,25.63,1.51,29.057500998884876
1,258.796875,3.311713382601738,40.45,26.82,1.5,29.837887448104887
0,259.3125,2.972207746468484,40.36,26.77,1.5,29.214952540539105
0,260.83333333333326,1.928321556912528,40.19,26.32,1.5,29.72680571653125
1,260.28125,3.485961997881532,40.04,26.42,1.5,29.986254848739414
1,258.09722222222223,4.979481843610604,39.28,29.15,1.46,29.37735525895839
1,259.05555555555554,3.953029581242137,37.75,31.17,1.47,29.82576971180887
1,260.71875,3.563230299390852,38.11,31.78,1.46,31.90878765717425
1,258.609375,3.175134834833443,38.43,28.95,1.46,30.98356719453916
1,254.5625,5.347870824858546,38.16,28.77,1.46,29.27239776487404
1,256.609375,4.928891831077636,37.59,29.72,1.46,29.48609161897476
1,256.19444444444446,3.579528142180708,37.79,31.23,1.5,30.055227590391105
0,253.6875,6.923540393821896,1.33,1.16,0.06,0.996398531783897
0,258.21875,3.219847251661122,0.0,0.0,0.0,0.0
0,257.02777777777777,3.660537429153919,40.4,28.42,1.51,28.03358691222619
0,256.21875,4.630181289277972,38.17,31.13,1.49,27.0
0,255.71875,3.930406225845218,38.62,30.99,1.49,25.73988993923087
1,256.2916666666667,2.957868100040489,31.2,25.41,1.2,20.29770998134813
0,254.46875,3.035608742386103,2.75,2.04,0.1,1.786148988706268
1,252.1875,3.747982411645353,39.71,29.87,1.52,26.95641132224544
1,251.4375,3.71944173052907,40.29,30.22,1.52,27.22197659738932
1,251.52777777777777,4.508402715126674,39.87,30.04,1.52,28.34185164463751
0,253.671875,2.208577183075249,14.52,10.2,0.55,11.021609317965131
1,251.59375,3.088904193602502,39.25,29.25,1.51,29.33627927348756
1,253.8125,3.549755888059735,38.83,29.62,1.5,26.896440859942484
1,247.3125,3.862499525770545,38.18,30.3,1.49,26.0
1,250.140625,2.596707512624562,39.37,28.46,1.5,27.7724025565862
1,243.890625,1.956736624240875,39.9,28.41,1.5,30.46259814391009
0,243.203125,2.060081255622208,39.63,27.99,1.5,30.0
1,244.671875,2.448587770573795,38.52,27.38,1.47,31.031288570729973
1,245.0,1.411993348039687,38.91,28.0,1.46,31.006737842374218
1,244.54166666666663,2.566320517824756,39.24,29.19,1.45,31.0
1,244.70833333333331,2.007522646751669,39.02,28.98,1.44,31.903748467209216
1,244.15625,2.062111265957355,35.11,28.76,1.49,31.01695293221756
1,243.48611111111111,2.410063123537435,35.22,28.75,1.49,31.043588677753988
1,244.953125,2.118107649497688,36.12,28.1,1.49,31.29351971466408
0,250.25,2.231274611316621,39.14,26.52,1.49,38.94340155915621
0,250.46875,2.912803530693054,41.42,26.4,1.45,40.75914669001626
0,241.390625,3.080545291304588,15.11,10.0,0.56,11.05801144300535
1,256.65625,2.872737458907068,35.81,25.87,1.47,31.449098796104323
1,254.22222222222223,4.521682435439694,35.39,26.89,1.47,31.01603163952012
1,254.703125,3.633214556612074,34.99,27.12,1.47,31.009668266694415
1,256.0625,3.282638661563396,33.46,29.1,1.48,32.0
1,256.359375,3.270558669231832,33.42,29.32,1.48,32.0
1,255.76388888888889,3.361668916212188,33.55,29.38,1.47,32.0
1,254.21875,2.834485515020788,32.02,30.41,1.47,31.683450705132117
1,253.890625,3.468400530517101,32.72,27.84,1.46,31.507961317608984
1,250.671875,4.74258004501462,34.43,26.73,1.48,30.005446158313053
0,255.02777777777777,3.789952828652329,35.16,25.61,1.46,29.84380303017576
1,257.34375,2.511292421258986,39.99,27.66,1.51,28.25753069148187
1,257.09722222222223,6.697890356183052,40.93,26.82,1.51,28.29054490827832
1,260.484375,4.91199320089072,41.21,25.69,1.51,28.75119157634212
1,259.625,4.471176315099001,40.64,25.85,1.5,31.48271711554749
1,258.56944444444446,3.278960011899471,40.59,25.3,1.5,29.11398764057891
1,259.234375,3.381951916031539,40.15,25.45,1.51,30.0
1,261.5625,3.544616112485528,40.64,25.8,1.5,31.24974628642972
1,260.890625,4.197234138846399,40.91,27.21,1.46,30.48147981056654
1,259.52777777777777,3.092702983154191,39.31,29.21,1.46,29.713051297402632
1,260.890625,2.838235462084413,38.28,30.58,1.46,30.678398412125567
1,260.703125,5.107897772453726,34.38,28.29,1.31,25.97384838444452
1,256.27777777777777,3.616231155064371,38.16,30.05,1.48,29.28633521182393
1,255.296875,5.08704319037497,37.87,31.76,1.51,28.438074168939973
1,256.31944444444446,4.308235665990247,37.33,32.31,1.52,27.70501460185296
0,254.21875,4.178055660799146,29.52,25.16,1.2,21.09736825806293
0,253.640625,5.755621331743896,0.0,0.0,0.0,0.0
0,259.4375,4.008440813049674,0.0,0.0,0.0,0.0
0,256.88888888888886,3.501232779688305,40.62,28.9,1.51,27.04986656063055
0,256.59375,3.823091068305075,38.57,31.07,1.49,27.0
1,257.25,3.412076839970218,37.6,30.96,1.49,26.612281924071183
